dataset,path,class_id,target_index,target_label,predicted_index,predicted_class,top1_confidence,is_correct
imagenette,data/imagenette2-320/val/n02102040/n02102040_7490.JPEG,n02102040,217,English springer,217,English springer,0.6251993179321289,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_750.JPEG,n02102040,217,English springer,217,English springer,0.44609904289245605,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7501.JPEG,n02102040,217,English springer,217,English springer,0.42340463399887085,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7510.JPEG,n02102040,217,English springer,217,English springer,0.5259203314781189,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_752.JPEG,n02102040,217,English springer,217,English springer,0.08328601717948914,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7562.JPEG,n02102040,217,English springer,217,English springer,0.4376744329929352,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_761.JPEG,n02102040,217,English springer,217,English springer,0.27579012513160706,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_762.JPEG,n02102040,217,English springer,217,English springer,0.3288472592830658,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7670.JPEG,n02102040,217,English springer,217,English springer,0.381754994392395,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_770.JPEG,n02102040,217,English springer,217,English springer,0.2244648039340973,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7761.JPEG,n02102040,217,English springer,217,English springer,0.36685892939567566,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7792.JPEG,n02102040,217,English springer,217,English springer,0.3878713846206665,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_782.JPEG,n02102040,217,English springer,217,English springer,0.3942491412162781,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7841.JPEG,n02102040,217,English springer,217,English springer,0.12389761209487915,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7860.JPEG,n02102040,217,English springer,217,English springer,0.17852577567100525,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7890.JPEG,n02102040,217,English springer,217,English springer,0.4844522774219513,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_791.JPEG,n02102040,217,English springer,218,Welsh springer spaniel,0.1561153680086136,False
imagenette,data/imagenette2-320/val/n02102040/n02102040_7931.JPEG,n02102040,217,English springer,217,English springer,0.4593108892440796,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7941.JPEG,n02102040,217,English springer,217,English springer,0.4323222041130066,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_7942.JPEG,n02102040,217,English springer,217,English springer,0.2855767011642456,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8012.JPEG,n02102040,217,English springer,212,English setter,0.14430537819862366,False
imagenette,data/imagenette2-320/val/n02102040/n02102040_8061.JPEG,n02102040,217,English springer,217,English springer,0.3732139468193054,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_810.JPEG,n02102040,217,English springer,217,English springer,0.3807494044303894,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_811.JPEG,n02102040,217,English springer,220,Sussex spaniel,0.14554210007190704,False
imagenette,data/imagenette2-320/val/n02102040/n02102040_8132.JPEG,n02102040,217,English springer,217,English springer,0.4895963668823242,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8150.JPEG,n02102040,217,English springer,217,English springer,0.3836041986942291,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_821.JPEG,n02102040,217,English springer,217,English springer,0.44260936975479126,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8210.JPEG,n02102040,217,English springer,217,English springer,0.3508654832839966,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8260.JPEG,n02102040,217,English springer,217,English springer,0.34397822618484497,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8272.JPEG,n02102040,217,English springer,217,English springer,0.33089005947113037,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8290.JPEG,n02102040,217,English springer,217,English springer,0.31521689891815186,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8300.JPEG,n02102040,217,English springer,217,English springer,0.430959016084671,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_831.JPEG,n02102040,217,English springer,217,English springer,0.19784709811210632,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8320.JPEG,n02102040,217,English springer,217,English springer,0.3410987854003906,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8330.JPEG,n02102040,217,English springer,217,English springer,0.4013339579105377,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8372.JPEG,n02102040,217,English springer,217,English springer,0.1512584239244461,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8392.JPEG,n02102040,217,English springer,217,English springer,0.39415234327316284,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_841.JPEG,n02102040,217,English springer,217,English springer,0.48878613114356995,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_8432.JPEG,n02102040,217,English springer,217,English springer,0.35820358991622925,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_850.JPEG,n02102040,217,English springer,217,English springer,0.5495775938034058,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_880.JPEG,n02102040,217,English springer,220,Sussex spaniel,0.1630837619304657,False
imagenette,data/imagenette2-320/val/n02102040/n02102040_901.JPEG,n02102040,217,English springer,217,English springer,0.36206430196762085,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_902.JPEG,n02102040,217,English springer,217,English springer,0.4724218547344208,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_911.JPEG,n02102040,217,English springer,217,English springer,0.25219061970710754,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_922.JPEG,n02102040,217,English springer,217,English springer,0.30546388030052185,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_940.JPEG,n02102040,217,English springer,217,English springer,0.23940318822860718,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_960.JPEG,n02102040,217,English springer,217,English springer,0.37843453884124756,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_970.JPEG,n02102040,217,English springer,217,English springer,0.20414814352989197,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_981.JPEG,n02102040,217,English springer,217,English springer,0.27913448214530945,True
imagenette,data/imagenette2-320/val/n02102040/n02102040_990.JPEG,n02102040,217,English springer,217,English springer,0.37082964181900024,True
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00008651.JPEG,n02979186,482,cassette player,848,tape player,0.279086172580719,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00020400.JPEG,n02979186,482,cassette player,848,tape player,0.34723353385925293,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00028911.JPEG,n02979186,482,cassette player,482,cassette player,0.24501004815101624,True
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00035160.JPEG,n02979186,482,cassette player,848,tape player,0.19729489088058472,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00035482.JPEG,n02979186,482,cassette player,818,spotlight,0.18391063809394836,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00035751.JPEG,n02979186,482,cassette player,482,cassette player,0.3464435040950775,True
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00042482.JPEG,n02979186,482,cassette player,848,tape player,0.3055541515350342,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00042982.JPEG,n02979186,482,cassette player,482,cassette player,0.1546364426612854,True
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00043121.JPEG,n02979186,482,cassette player,632,loudspeaker,0.07808805257081985,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00043731.JPEG,n02979186,482,cassette player,848,tape player,0.19841720163822174,False
imagenette,data/imagenette2-320/val/n02979186/ILSVRC2012_val_00045110.JPEG,n02979186,482,cassette player,592,hard disc,0.4404989778995514,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10041.JPEG,n02979186,482,cassette player,481,cassette,0.08852657675743103,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10111.JPEG,n02979186,482,cassette player,848,tape player,0.3155694305896759,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10151.JPEG,n02979186,482,cassette player,482,cassette player,0.32226496934890747,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10200.JPEG,n02979186,482,cassette player,605,iPod,0.08488070964813232,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10211.JPEG,n02979186,482,cassette player,579,grand piano,0.0340045690536499,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10230.JPEG,n02979186,482,cassette player,485,CD player,0.33647507429122925,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10232.JPEG,n02979186,482,cassette player,848,tape player,0.3129245936870575,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10250.JPEG,n02979186,482,cassette player,482,cassette player,0.1772148311138153,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10271.JPEG,n02979186,482,cassette player,482,cassette player,0.3407549262046814,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10341.JPEG,n02979186,482,cassette player,482,cassette player,0.31325870752334595,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10402.JPEG,n02979186,482,cassette player,848,tape player,0.28378942608833313,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10532.JPEG,n02979186,482,cassette player,482,cassette player,0.3353126645088196,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10591.JPEG,n02979186,482,cassette player,632,loudspeaker,0.12655188143253326,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1061.JPEG,n02979186,482,cassette player,482,cassette player,0.2779175341129303,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10612.JPEG,n02979186,482,cassette player,482,cassette player,0.4231860637664795,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10670.JPEG,n02979186,482,cassette player,482,cassette player,0.5267074108123779,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10691.JPEG,n02979186,482,cassette player,482,cassette player,0.19254566729068756,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10751.JPEG,n02979186,482,cassette player,482,cassette player,0.2866593897342682,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10870.JPEG,n02979186,482,cassette player,766,rotisserie,0.16894370317459106,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_10912.JPEG,n02979186,482,cassette player,482,cassette player,0.218478724360466,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_10930.JPEG,n02979186,482,cassette player,481,cassette,0.19086292386054993,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11.JPEG,n02979186,482,cassette player,481,cassette,0.33869361877441406,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11000.JPEG,n02979186,482,cassette player,754,radio,0.12585341930389404,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11052.JPEG,n02979186,482,cassette player,848,tape player,0.20091359317302704,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11120.JPEG,n02979186,482,cassette player,848,tape player,0.40453580021858215,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11122.JPEG,n02979186,482,cassette player,848,tape player,0.314762145280838,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11151.JPEG,n02979186,482,cassette player,482,cassette player,0.35978806018829346,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11372.JPEG,n02979186,482,cassette player,482,cassette player,0.4084074795246124,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11410.JPEG,n02979186,482,cassette player,848,tape player,0.259325236082077,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11481.JPEG,n02979186,482,cassette player,848,tape player,0.26332974433898926,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11550.JPEG,n02979186,482,cassette player,848,tape player,0.17592285573482513,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11670.JPEG,n02979186,482,cassette player,481,cassette,0.2637214660644531,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1171.JPEG,n02979186,482,cassette player,482,cassette player,0.6082718968391418,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11782.JPEG,n02979186,482,cassette player,482,cassette player,0.5971719622612,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11790.JPEG,n02979186,482,cassette player,482,cassette player,0.2458564192056656,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11861.JPEG,n02979186,482,cassette player,482,cassette player,0.4946748614311218,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11871.JPEG,n02979186,482,cassette player,480,cash machine,0.0816497802734375,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_11881.JPEG,n02979186,482,cassette player,482,cassette player,0.42051348090171814,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_11971.JPEG,n02979186,482,cassette player,848,tape player,0.16400089859962463,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1200.JPEG,n02979186,482,cassette player,482,cassette player,0.3856353163719177,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12060.JPEG,n02979186,482,cassette player,482,cassette player,0.42939451336860657,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12072.JPEG,n02979186,482,cassette player,482,cassette player,0.36486753821372986,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12092.JPEG,n02979186,482,cassette player,482,cassette player,0.7434506416320801,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12101.JPEG,n02979186,482,cassette player,485,CD player,0.1706559658050537,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_12122.JPEG,n02979186,482,cassette player,482,cassette player,0.10690288990736008,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12140.JPEG,n02979186,482,cassette player,482,cassette player,0.16300511360168457,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12172.JPEG,n02979186,482,cassette player,481,cassette,0.46357646584510803,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_12260.JPEG,n02979186,482,cassette player,482,cassette player,0.4022558033466339,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12590.JPEG,n02979186,482,cassette player,485,CD player,0.3844287097454071,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_12681.JPEG,n02979186,482,cassette player,482,cassette player,0.29582518339157104,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1281.JPEG,n02979186,482,cassette player,482,cassette player,0.48411157727241516,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12822.JPEG,n02979186,482,cassette player,482,cassette player,0.22982344031333923,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_12962.JPEG,n02979186,482,cassette player,481,cassette,0.45987609028816223,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1300.JPEG,n02979186,482,cassette player,485,CD player,0.32711803913116455,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13061.JPEG,n02979186,482,cassette player,482,cassette player,0.24098214507102966,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13231.JPEG,n02979186,482,cassette player,848,tape player,0.1888452023267746,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13250.JPEG,n02979186,482,cassette player,482,cassette player,0.16440130770206451,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13280.JPEG,n02979186,482,cassette player,482,cassette player,0.29535266757011414,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13281.JPEG,n02979186,482,cassette player,482,cassette player,0.40758562088012695,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13442.JPEG,n02979186,482,cassette player,482,cassette player,0.4361940026283264,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13502.JPEG,n02979186,482,cassette player,482,cassette player,0.09236723929643631,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13510.JPEG,n02979186,482,cassette player,642,marimba,0.04643953964114189,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13572.JPEG,n02979186,482,cassette player,482,cassette player,0.38212546706199646,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13661.JPEG,n02979186,482,cassette player,848,tape player,0.18113510310649872,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13701.JPEG,n02979186,482,cassette player,848,tape player,0.19415856897830963,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13722.JPEG,n02979186,482,cassette player,848,tape player,0.24223357439041138,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13740.JPEG,n02979186,482,cassette player,610,jersey,0.3013463020324707,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13742.JPEG,n02979186,482,cassette player,848,tape player,0.3300475478172302,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1381.JPEG,n02979186,482,cassette player,482,cassette player,0.2743581235408783,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13841.JPEG,n02979186,482,cassette player,481,cassette,0.2901669144630432,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13851.JPEG,n02979186,482,cassette player,786,sewing machine,0.091828852891922,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_13902.JPEG,n02979186,482,cassette player,482,cassette player,0.19059404730796814,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_13950.JPEG,n02979186,482,cassette player,848,tape player,0.22709783911705017,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_140.JPEG,n02979186,482,cassette player,482,cassette player,0.22305822372436523,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1401.JPEG,n02979186,482,cassette player,482,cassette player,0.29982757568359375,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_14050.JPEG,n02979186,482,cassette player,848,tape player,0.235345259308815,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14100.JPEG,n02979186,482,cassette player,482,cassette player,0.278098464012146,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_14251.JPEG,n02979186,482,cassette player,481,cassette,0.18736626207828522,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14271.JPEG,n02979186,482,cassette player,482,cassette player,0.333647757768631,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_14440.JPEG,n02979186,482,cassette player,632,loudspeaker,0.09605547785758972,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14462.JPEG,n02979186,482,cassette player,848,tape player,0.22264809906482697,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14471.JPEG,n02979186,482,cassette player,482,cassette player,0.07536900788545609,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1450.JPEG,n02979186,482,cassette player,482,cassette player,0.14090318977832794,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_14550.JPEG,n02979186,482,cassette player,485,CD player,0.11749457567930222,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14601.JPEG,n02979186,482,cassette player,482,cassette player,0.31266188621520996,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_14630.JPEG,n02979186,482,cassette player,848,tape player,0.1569342017173767,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14712.JPEG,n02979186,482,cassette player,848,tape player,0.21996179223060608,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14721.JPEG,n02979186,482,cassette player,848,tape player,0.2227245569229126,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_14771.JPEG,n02979186,482,cassette player,848,tape player,0.35651519894599915,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15350.JPEG,n02979186,482,cassette player,848,tape player,0.1919071227312088,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15382.JPEG,n02979186,482,cassette player,848,tape player,0.27263012528419495,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15401.JPEG,n02979186,482,cassette player,485,CD player,0.16715317964553833,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1542.JPEG,n02979186,482,cassette player,848,tape player,0.2719166874885559,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15432.JPEG,n02979186,482,cassette player,482,cassette player,0.15338173508644104,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_15441.JPEG,n02979186,482,cassette player,848,tape player,0.2270703762769699,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15511.JPEG,n02979186,482,cassette player,848,tape player,0.1779470443725586,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15521.JPEG,n02979186,482,cassette player,848,tape player,0.30844414234161377,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1561.JPEG,n02979186,482,cassette player,482,cassette player,0.36493751406669617,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_15800.JPEG,n02979186,482,cassette player,848,tape player,0.565631628036499,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15862.JPEG,n02979186,482,cassette player,482,cassette player,0.37119555473327637,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_15901.JPEG,n02979186,482,cassette player,482,cassette player,0.135933518409729,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_15931.JPEG,n02979186,482,cassette player,482,cassette player,0.12140899896621704,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_15940.JPEG,n02979186,482,cassette player,485,CD player,0.15601781010627747,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15951.JPEG,n02979186,482,cassette player,848,tape player,0.18628431856632233,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_15972.JPEG,n02979186,482,cassette player,482,cassette player,0.12395302206277847,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16101.JPEG,n02979186,482,cassette player,848,tape player,0.19595904648303986,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1611.JPEG,n02979186,482,cassette player,485,CD player,0.11831235140562057,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_16142.JPEG,n02979186,482,cassette player,482,cassette player,0.4133262634277344,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16192.JPEG,n02979186,482,cassette player,848,tape player,0.14511334896087646,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_162.JPEG,n02979186,482,cassette player,482,cassette player,0.6370251178741455,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1621.JPEG,n02979186,482,cassette player,482,cassette player,0.18338853120803833,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16241.JPEG,n02979186,482,cassette player,848,tape player,0.3722550868988037,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1630.JPEG,n02979186,482,cassette player,482,cassette player,0.2095828503370285,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1632.JPEG,n02979186,482,cassette player,482,cassette player,0.29064443707466125,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16382.JPEG,n02979186,482,cassette player,482,cassette player,0.21214811503887177,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16422.JPEG,n02979186,482,cassette player,482,cassette player,0.19441138207912445,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_16581.JPEG,n02979186,482,cassette player,482,cassette player,0.37742191553115845,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1692.JPEG,n02979186,482,cassette player,848,tape player,0.17711873352527618,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_16952.JPEG,n02979186,482,cassette player,848,tape player,0.1444704383611679,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_17060.JPEG,n02979186,482,cassette player,482,cassette player,0.5594761371612549,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_17172.JPEG,n02979186,482,cassette player,482,cassette player,0.28847023844718933,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_17312.JPEG,n02979186,482,cassette player,482,cassette player,0.471286803483963,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_17460.JPEG,n02979186,482,cassette player,482,cassette player,0.5252344012260437,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_17470.JPEG,n02979186,482,cassette player,482,cassette player,0.8656516075134277,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_17680.JPEG,n02979186,482,cassette player,482,cassette player,0.710658848285675,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1792.JPEG,n02979186,482,cassette player,548,entertainment center,0.21956424415111542,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_17940.JPEG,n02979186,482,cassette player,482,cassette player,0.2226378619670868,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18070.JPEG,n02979186,482,cassette player,848,tape player,0.27125248312950134,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1810.JPEG,n02979186,482,cassette player,848,tape player,0.08798393607139587,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_18131.JPEG,n02979186,482,cassette player,482,cassette player,0.34706786274909973,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18190.JPEG,n02979186,482,cassette player,482,cassette player,0.3796997666358948,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18272.JPEG,n02979186,482,cassette player,485,CD player,0.3109080493450165,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_1841.JPEG,n02979186,482,cassette player,848,tape player,0.1736356019973755,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_18450.JPEG,n02979186,482,cassette player,848,tape player,0.21585924923419952,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_18472.JPEG,n02979186,482,cassette player,482,cassette player,0.32246217131614685,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18572.JPEG,n02979186,482,cassette player,482,cassette player,0.46477553248405457,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18581.JPEG,n02979186,482,cassette player,482,cassette player,0.4983769357204437,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1870.JPEG,n02979186,482,cassette player,481,cassette,0.11056793481111526,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_18720.JPEG,n02979186,482,cassette player,482,cassette player,0.4692314863204956,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_18802.JPEG,n02979186,482,cassette player,482,cassette player,0.4134179651737213,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1891.JPEG,n02979186,482,cassette player,848,tape player,0.1704951822757721,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_18940.JPEG,n02979186,482,cassette player,848,tape player,0.14070595800876617,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_19011.JPEG,n02979186,482,cassette player,485,CD player,0.37833964824676514,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_19091.JPEG,n02979186,482,cassette player,482,cassette player,0.6810659766197205,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19190.JPEG,n02979186,482,cassette player,482,cassette player,0.6940593123435974,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1932.JPEG,n02979186,482,cassette player,848,tape player,0.33497270941734314,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_19322.JPEG,n02979186,482,cassette player,482,cassette player,0.7469518184661865,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19390.JPEG,n02979186,482,cassette player,482,cassette player,0.304203063249588,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19412.JPEG,n02979186,482,cassette player,482,cassette player,0.461449533700943,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19440.JPEG,n02979186,482,cassette player,482,cassette player,0.5973942875862122,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19542.JPEG,n02979186,482,cassette player,482,cassette player,0.22039353847503662,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19582.JPEG,n02979186,482,cassette player,482,cassette player,0.4491134285926819,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_1961.JPEG,n02979186,482,cassette player,482,cassette player,0.4810221195220947,True
imagenette,data/imagenette2-320/val/n02979186/n02979186_19690.JPEG,n02979186,482,cassette player,848,tape player,0.18831482529640198,False
imagenette,data/imagenette2-320/val/n02979186/n02979186_19820.JPEG,n02979186,482,cassette player,482,cassette player,0.8058581948280334,True
